order_id,customer_id,order_date,order_value,category,city
O00425,C0298,2025-01-28,445.07,Fruits & Vegetables,Bangalore
O00426,C0298,2025-03-17,172.31,Dairy & Eggs,Bangalore
O00427,C0299,2025-03-28,347.36,Staples,Bangalore
O00428,C0300,2025-04-11,475.94,Beverages,Bangalore
O00429,C0301,2025-02-05,241.78,Beverages,Hyderabad
O00430,C0301,2025-01-11,370.64,Packaged Grocery,Hyderabad
O00431,C0302,2025-03-16,337.58,Beverages,Bangalore
O00432,C0303,2025-02-04,150,Staples,Bangalore
O00433,C0304,2025-01-20,360.99,Bakery,Hyderabad
O00434,C0305,2025-03-15,479.32,Staples,Bangalore
O00435,C0306,2025-02-16,313.72,Beverages,Bangalore
O00436,C0307,2025-03-21,470.03,Bakery,Bangalore
O00437,C0307,2025-01-04,585.72,Packaged Grocery,Bangalore
O00438,C0308,2025-03-04,342.98,Staples,Bangalore
O00439,C0309,2025-03-16,608.09,Bakery,Bangalore
O00440,C0309,2025-03-17,493.66,Fruits & Vegetables,Bangalore
O00441,C0310,2025-01-21,557.02,Dairy & Eggs,Bangalore
O00442,C0311,2025-02-11,377.42,Bakery,Bangalore
O00443,C0312,2025-03-06,279.72,Fruits & Vegetables,Hyderabad
O00444,C0312,2025-01-09,408.68,Staples,Hyderabad
O00445,C0313,2025-04-11,360.79,Beverages,Hyderabad
O00446,C0313,2024-12-27,432.1,Packaged Grocery,Hyderabad
O00447,C0314,2025-03-31,363.58,Dairy & Eggs,Hyderabad
O00448,C0314,2025-02-21,522.84,Beverages,Hyderabad
O00449,C0315,2025-02-15,281.51,Dairy & Eggs,Hyderabad
O00450,C0316,2024-12-28,536.26,Beverages,Hyderabad
O00451,C0316,2025-02-01,560.96,Fruits & Vegetables,Hyderabad
O00452,C0317,2025-03-30,467.82,Staples,Bangalore
O00453,C0318,2025-02-18,379.23,Staples,Bangalore
O00454,C0319,2025-04-12,571.86,Fruits & Vegetables,Hyderabad
O00455,C0320,2025-02-12,442.09,Staples,Bangalore
O00456,C0321,2024-12-30,476.04,Dairy & Eggs,Hyderabad
O00457,C0322,2025-01-10,327.53,Bakery,Hyderabad
O00458,C0323,2025-01-23,447.53,Fruits & Vegetables,Hyderabad
O00459,C0323,2025-01-29,600.07,Staples,Hyderabad
O00460,C0324,2025-04-07,485.47,Staples,Bangalore
O00461,C0325,2025-01-24,544.37,Packaged Grocery,Bangalore
O00462,C0325,2025-02-03,740.65,Beverages,Bangalore
O00463,C0326,2024-12-29,589.56,Bakery,Bangalore
O00464,C0327,2025-01-30,649.53,Beverages,Hyderabad
O00465,C0328,2025-04-17,574.94,Staples,Bangalore
O00466,C0329,2025-03-31,277.17,Bakery,Hyderabad
O00467,C0330,2025-01-14,612.09,Beverages,Hyderabad
O00468,C0331,2025-03-02,425.34,Beverages,Hyderabad
O00469,C0332,2025-02-07,365.11,Bakery,Hyderabad
O00470,C0333,2024-12-13,365.46,Beverages,Bangalore
O00471,C0333,2025-01-18,474.25,Bakery,Bangalore
O00472,C0333,2025-04-02,433.94,Dairy & Eggs,Bangalore
O00473,C0333,2025-01-11,320.56,Fruits & Vegetables,Bangalore
O00474,C0333,2025-04-02,406.78,Staples,Bangalore
O00475,C0334,2025-03-08,386.31,Packaged Grocery,Bangalore
O00476,C0334,2025-02-20,460.36,Packaged Grocery,Bangalore
O00477,C0335,2025-02-03,477.18,Beverages,Hyderabad
O00478,C0335,2025-02-09,396.81,Packaged Grocery,Hyderabad
O00479,C0336,2024-12-31,366.64,Packaged Grocery,Bangalore
O00480,C0337,2025-01-25,631.83,Dairy & Eggs,Hyderabad
O00481,C0337,2025-02-13,268.4,Beverages,Hyderabad
O00482,C0338,2025-03-17,464.69,Bakery,Bangalore
O00483,C0339,2025-02-18,503.68,Fruits & Vegetables,Bangalore
O00484,C0340,2025-01-28,354.18,Beverages,Hyderabad
O00485,C0340,2025-03-20,357.5,Fruits & Vegetables,Hyderabad
O00486,C0340,2025-02-23,436.94,Packaged Grocery,Hyderabad
O00487,C0341,2025-03-24,466.72,Packaged Grocery,Hyderabad
O00488,C0342,2025-03-28,393.87,Bakery,Hyderabad
O00489,C0342,2025-03-10,372.39,Bakery,Hyderabad
O00490,C0343,2025-03-13,468.65,Fruits & Vegetables,Bangalore
O00491,C0343,2024-12-19,310.42,Beverages,Bangalore
O00492,C0343,2025-03-23,293.88,Staples,Bangalore
O00493,C0344,2024-12-16,386.66,Packaged Grocery,Bangalore
O00494,C0345,2025-03-28,360.23,Staples,Bangalore
O00495,C0346,2025-01-05,326.2,Beverages,Bangalore
O00496,C0347,2025-02-08,150.27,Staples,Hyderabad
O00497,C0347,2025-02-23,408.79,Beverages,Hyderabad
O00498,C0348,2025-01-19,210.56,Fruits & Vegetables,Bangalore
O00499,C0349,2025-04-05,326.03,Beverages,Bangalore
O00500,C0350,2025-04-17,392.78,Packaged Grocery,Hyderabad
O00501,C0350,2025-04-01,275.18,Beverages,Hyderabad
O00502,C0351,2025-02-27,243.81,Staples,Bangalore
O00503,C0352,2025-02-27,518.55,Fruits & Vegetables,Bangalore
O00504,C0353,2025-03-12,369.85,Dairy & Eggs,Bangalore
O00505,C0353,2025-02-18,542.4,Bakery,Bangalore
O00506,C0354,2025-03-06,530.53,Fruits & Vegetables,Hyderabad
O00507,C0354,2025-03-08,601.62,Fruits & Vegetables,Hyderabad
O00508,C0354,2024-12-28,472.37,Packaged Grocery,Hyderabad
O00509,C0355,2025-02-15,156.88,Dairy & Eggs,Bangalore
O00510,C0355,2025-02-11,502.26,Bakery,Bangalore
O00511,C0356,2025-04-01,338.92,Fruits & Vegetables,Bangalore
O00512,C0356,2025-01-20,321.39,Beverages,Bangalore
O00513,C0357,2025-03-28,354.81,Packaged Grocery,Bangalore
O00514,C0358,2025-03-09,565.17,Packaged Grocery,Bangalore
O00515,C0358,2025-03-30,329.7,Bakery,Bangalore
O00516,C0358,2025-02-16,444.67,Staples,Bangalore
O00517,C0359,2025-03-13,497.16,Packaged Grocery,Hyderabad
O00518,C0360,2024-12-24,578.71,Beverages,Hyderabad
O00519,C0360,2025-02-04,475.45,Fruits & Vegetables,Hyderabad
O00520,C0361,2025-04-03,373.65,Bakery,Bangalore
O00521,C0362,2025-02-11,362.71,Staples,Hyderabad
O00522,C0363,2025-02-21,401.34,Bakery,Bangalore
O00523,C0363,2025-02-04,494.95,Fruits & Vegetables,Bangalore
O00524,C0364,2025-02-05,427.63,Beverages,Hyderabad
O00525,C0365,2025-02-12,305.94,Dairy & Eggs,Hyderabad
O00526,C0366,2025-04-16,459.13,Packaged Grocery,Bangalore
O00527,C0366,2025-03-23,349.19,Bakery,Bangalore
O00528,C0366,2025-02-07,402.95,Staples,Bangalore
O00529,C0367,2025-01-12,409.38,Beverages,Hyderabad
O00530,C0368,2025-02-05,388.59,Dairy & Eggs,Hyderabad
O00531,C0369,2025-03-15,245.92,Fruits & Vegetables,Hyderabad
O00532,C0370,2024-12-26,600.0,Fruits & Vegetables,Hyderabad
O00533,C0371,2024-12-29,271.69,Staples,Bangalore
O00534,C0371,2025-01-30,371.43,Dairy & Eggs,Bangalore
O00535,C0372,2025-02-15,362.29,Beverages,Bangalore
O00536,C0373,2025-03-14,154.26,Beverages,Bangalore
O00537,C0373,2024-12-26,289.33,Staples,Bangalore
O00538,C0374,2025-03-24,371.18,Staples,Bangalore
O00539,C0374,2025-04-12,400.76,Dairy & Eggs,Bangalore
O00540,C0374,2025-01-27,358.93,Packaged Grocery,Bangalore
O00541,C0375,2025-01-31,461.49,Bakery,Bangalore
O00542,C0376,2025-03-07,517.55,Beverages,Hyderabad
O00543,C0376,2025-01-22,370.31,Packaged Grocery,Hyderabad
O00544,C0376,2025-02-28,697.22,Bakery,Hyderabad
O00545,C0377,2025-01-24,423.22,Bakery,Hyderabad
O00546,C0377,2025-02-05,361.95,Fruits & Vegetables,Hyderabad
O00547,C0377,2025-01-16,323.03,Beverages,Hyderabad
O00548,C0378,2025-03-11,375.44,Packaged Grocery,Hyderabad
O00549,C0378,2024-12-29,388.35,Dairy & Eggs,Hyderabad
O00550,C0378,2025-02-01,567.73,Bakery,Hyderabad
O00551,C0379,2025-04-13,383.31,Fruits & Vegetables,Hyderabad
O00552,C0380,2025-03-22,520.41,Staples,Bangalore
O00553,C0381,2025-04-10,651.58,Staples,Bangalore
O00554,C0382,2025-04-18,507.79,Bakery,Hyderabad
O00555,C0382,2025-02-03,356.41,Dairy & Eggs,Hyderabad
O00556,C0382,2025-03-01,594.86,Staples,Hyderabad
O00557,C0383,2025-04-11,466.82,Beverages,Bangalore
O00558,C0383,2025-03-30,290.74,Fruits & Vegetables,Bangalore
O00559,C0384,2025-01-18,451.03,Bakery,Hyderabad
O00560,C0385,2025-04-13,324.03,Dairy & Eggs,Bangalore
O00561,C0386,2025-04-17,404.63,Staples,Hyderabad
O00562,C0386,2025-04-04,417.02,Bakery,Hyderabad
O00563,C0386,2025-03-12,390.91,Dairy & Eggs,Hyderabad
O00564,C0387,2024-12-26,472.24,Dairy & Eggs,Hyderabad
O00565,C0388,2025-03-04,521.52,Dairy & Eggs,Bangalore
O00566,C0388,2025-03-17,396.13,Packaged Grocery,Bangalore
O00567,C0388,2025-01-25,551.51,Beverages,Bangalore
O00568,C0388,2025-01-15,496.94,Beverages,Bangalore
O00569,C0389,2025-03-25,459.01,Beverages,Hyderabad
O00570,C0389,2025-02-02,221.16,Packaged Grocery,Hyderabad
O00571,C0389,2025-01-28,408.09,Fruits & Vegetables,Hyderabad
O00572,C0390,2025-04-01,478.57,Beverages,Bangalore
O00573,C0391,2025-02-17,394.25,Packaged Grocery,Bangalore
O00574,C0391,2025-02-01,336.75,Fruits & Vegetables,Bangalore
O00575,C0392,2025-04-26,417.38,Fruits & Vegetables,Bangalore
O00576,C0393,2025-01-30,372.34,Bakery,Hyderabad
O00577,C0394,2025-02-03,347.85,Packaged Grocery,Hyderabad
O00578,C0395,2025-01-10,479.79,Beverages,Bangalore
O00579,C0396,2025-01-13,504.85,Dairy & Eggs,Bangalore
O00580,C0396,2025-04-05,394.44,Bakery,Bangalore
O00581,C0397,2025-04-09,393.82,Fruits & Vegetables,Bangalore
O00582,C0398,2025-02-11,430.02,Beverages,Bangalore
O00583,C0398,2025-01-08,460.9,Packaged Grocery,Bangalore
O00584,C0399,2025-01-18,575.86,Fruits & Vegetables,Bangalore
O00585,C0400,2025-02-13,594.38,Beverages,Hyderabad
O00586,C0401,2025-02-16,489.9,Beverages,Bangalore
O00587,C0401,2025-04-01,688.73,Packaged Grocery,Bangalore
O00588,C0401,2025-04-02,578.2,Beverages,Bangalore
O00589,C0401,2025-01-26,635.9,Staples,Bangalore
O00590,C0401,2025-04-08,599.36,Fruits & Vegetables,Bangalore
O00591,C0401,2025-01-03,721.78,Fruits & Vegetables,Bangalore
O00592,C0402,2025-04-05,600.81,Fruits & Vegetables,Bangalore
O00593,C0402,2025-02-16,642.2,Staples,Bangalore
O00594,C0402,2025-03-05,400.6,Dairy & Eggs,Bangalore
O00595,C0402,2025-03-17,582.91,Packaged Grocery,Bangalore
O00596,C0403,2025-03-04,711.31,Fruits & Vegetables,Hyderabad
O00597,C0403,2025-03-29,702.38,Dairy & Eggs,Hyderabad
O00598,C0403,2025-01-08,543.38,Bakery,Hyderabad
O00599,C0403,2025-04-12,576.36,Bakery,Hyderabad
O00600,C0403,2024-12-31,533.3,Packaged Grocery,Hyderabad
O00601,C0403,2025-04-09,806.9,Beverages,Hyderabad
O00602,C0403,2025-02-21,660.22,Beverages,Hyderabad
O00603,C0403,2025-01-10,584.02,Packaged Grocery,Hyderabad
O00604,C0404,2025-01-08,816.13,Dairy & Eggs,Bangalore
O00605,C0404,2025-01-14,744.46,Dairy & Eggs,Bangalore
O00606,C0404,2025-03-29,461.21,Fruits & Vegetables,Bangalore
O00607,C0405,2025-01-18,690.04,Fruits & Vegetables,Hyderabad
O00608,C0405,2025-03-05,755.61,Staples,Hyderabad
O00609,C0405,2025-01-13,581.61,Packaged Grocery,Hyderabad
O00610,C0405,2025-04-03,675.25,Bakery,Hyderabad
O00611,C0405,2025-02-13,909.35,Fruits & Vegetables,Hyderabad
O00612,C0405,2025-03-29,567.35,Dairy & Eggs,Hyderabad
O00613,C0406,2025-02-25,629.9,Fruits & Vegetables,Hyderabad
O00614,C0406,2025-02-19,571.95,Dairy & Eggs,Hyderabad
O00615,C0406,2025-02-02,600.14,Beverages,Hyderabad
O00616,C0406,2025-04-17,537.17,Bakery,Hyderabad
O00617,C0406,2025-01-30,665.99,Packaged Grocery,Hyderabad
O00618,C0407,2025-01-02,570.35,Packaged Grocery,Hyderabad
O00619,C0407,2025-03-20,475.44,Fruits & Vegetables,Hyderabad
O00620,C0407,2024-12-19,641.13,Beverages,Hyderabad
O00621,C0407,2025-04-05,779.65,Dairy & Eggs,Hyderabad
O00622,C0407,2025-04-05,648.88,Bakery,Hyderabad
O00623,C0408,2025-01-16,607.1,Packaged Grocery,Bangalore
O00624,C0408,2025-01-05,679.41,Fruits & Vegetables,Bangalore
O00625,C0408,2025-04-13,680.18,Staples,Bangalore
O00626,C0408,2025-01-25,732.74,Beverages,Bangalore
O00627,C0408,2025-04-19,631.56,Dairy & Eggs,Bangalore
O00628,C0408,2025-04-13,810.8,Staples,Bangalore
O00629,C0408,2025-03-24,698.18,Fruits & Vegetables,Bangalore
O00630,C0409,2025-03-25,699.84,Bakery,Hyderabad
O00631,C0409,2025-02-04,603.71,Staples,Hyderabad
O00632,C0409,2025-02-05,580.12,Dairy & Eggs,Hyderabad
O00633,C0409,2025-04-01,713.62,Fruits & Vegetables,Hyderabad
O00634,C0409,2025-04-09,745.22,Dairy & Eggs,Hyderabad
O00635,C0410,2025-01-27,462.06,Beverages,Bangalore
O00636,C0410,2025-02-08,453.94,Packaged Grocery,Bangalore
O00637,C0410,2024-12-28,589.68,Fruits & Vegetables,Bangalore
O00638,C0411,2025-01-09,759.7,Packaged Grocery,Bangalore
O00639,C0411,2025-04-07,768.47,Fruits & Vegetables,Bangalore
O00640,C0411,2024-12-23,509.4,Beverages,Bangalore
O00641,C0411,2025-02-26,597.66,Staples,Bangalore
O00642,C0411,2025-03-03,462.16,Bakery,Bangalore
O00643,C0412,2024-12-31,617.41,Dairy & Eggs,Bangalore
O00644,C0412,2025-04-22,669.75,Beverages,Bangalore
O00645,C0412,2025-02-06,451.48,Bakery,Bangalore
O00646,C0412,2025-03-05,463.83,Beverages,Bangalore
O00647,C0412,2025-02-24,670.17,Dairy & Eggs,Bangalore
O00648,C0412,2025-03-04,616.34,Dairy & Eggs,Bangalore
O00649,C0413,2025-03-12,574.42,Staples,Bangalore
O00650,C0413,2025-03-15,372.43,Packaged Grocery,Bangalore
O00651,C0413,2025-01-03,606.64,Beverages,Bangalore
O00652,C0413,2025-02-24,538.56,Fruits & Vegetables,Bangalore
O00653,C0413,2025-03-20,665.81,Beverages,Bangalore
O00654,C0413,2025-04-01,795.24,Packaged Grocery,Bangalore
O00655,C0413,2025-04-22,620.08,Bakery,Bangalore
O00656,C0414,2025-03-28,579.2,Staples,Hyderabad
O00657,C0414,2025-03-29,557.1,Staples,Hyderabad
O00658,C0414,2025-04-21,799.71,Dairy & Eggs,Hyderabad
O00659,C0414,2025-02-14,702.2,Packaged Grocery,Hyderabad
O00660,C0414,2024-12-30,403.8,Dairy & Eggs,Hyderabad
O00661,C0414,2025-04-06,588.86,Staples,Hyderabad
O00662,C0414,2025-01-29,684.61,Packaged Grocery,Hyderabad
O00663,C0414,2025-01-02,423.01,Packaged Grocery,Hyderabad
O00664,C0414,2025-02-15,478.2,Beverages,Hyderabad
O00665,C0415,2024-12-26,507.18,Bakery,Bangalore
O00666,C0415,2025-02-07,529.48,Fruits & Vegetables,Bangalore
O00667,C0415,2025-04-10,709.86,Dairy & Eggs,Bangalore
O00668,C0415,2025-01-30,608.57,Fruits & Vegetables,Bangalore
O00669,C0415,2025-03-06,723.92,Beverages,Bangalore
O00670,C0415,2025-03-23,618.04,Dairy & Eggs,Bangalore
O00671,C0415,2024-12-21,477.27,Packaged Grocery,Bangalore
O00672,C0415,2025-04-10,737.99,Dairy & Eggs,Bangalore
O00673,C0416,2025-03-01,692.52,Staples,Bangalore
O00674,C0416,2025-02-25,551.53,Beverages,Bangalore
O00675,C0416,2025-04-04,525.19,Dairy & Eggs,Bangalore
O00676,C0416,2025-01-13,670.63,Bakery,Bangalore
O00677,C0416,2025-01-05,491.1,Packaged Grocery,Bangalore
O00678,C0416,2025-03-25,473.55,Staples,Bangalore
O00679,C0417,2025-03-15,390.04,Staples,Hyderabad
O00680,C0417,2025-01-25,559.28,Fruits & Vegetables,Hyderabad
O00681,C0417,2025-01-24,652.15,Beverages,Hyderabad
O00682,C0417,2025-03-04,701.87,Beverages,Hyderabad
O00683,C0418,2025-03-11,856.3,Dairy & Eggs,Bangalore
O00684,C0418,2025-01-29,430.44,Beverages,Bangalore
O00685,C0418,2025-04-07,640.91,Staples,Bangalore
O00686,C0418,2025-04-11,554.4,Dairy & Eggs,Bangalore
O00687,C0419,2025-01-13,797.23,Staples,Hyderabad
O00688,C0419,2025-02-02,419.3,Bakery,Hyderabad
O00689,C0419,2025-04-27,387.96,Packaged Grocery,Hyderabad
O00690,C0419,2025-04-02,580.13,Packaged Grocery,Hyderabad
O00691,C0419,2025-01-18,624.96,Fruits & Vegetables,Hyderabad
O00692,C0419,2025-01-26,698.51,Staples,Hyderabad
O00693,C0419,2025-03-06,580.95,Dairy & Eggs,Hyderabad
O00694,C0420,2025-04-11,504.49,Bakery,Hyderabad
O00695,C0420,2025-01-13,694.36,Staples,Hyderabad
O00696,C0420,2025-03-26,448.71,Dairy & Eggs,Hyderabad
O00697,C0420,2025-02-25,787.58,Packaged Grocery,Hyderabad
O00698,C0420,2025-04-21,683.66,Packaged Grocery,Hyderabad
O00699,C0420,2025-03-21,624.96,Dairy & Eggs,Hyderabad
O00700,C0421,2025-04-09,334.65,Fruits & Vegetables,Hyderabad
O00701,C0421,2025-03-06,505.29,Beverages,Hyderabad
O00702,C0421,2025-01-30,726.77,Bakery,Hyderabad
O00703,C0421,2024-12-19,463.51,Staples,Hyderabad
O00704,C0421,2025-03-28,479.96,Fruits & Vegetables,Hyderabad
O00705,C0422,2025-04-02,451.6,Staples,Bangalore
O00706,C0422,2025-02-16,662.3,Packaged Grocery,Bangalore
O00707,C0422,2025-02-01,562.61,Fruits & Vegetables,Bangalore
O00708,C0422,2025-03-07,666.65,Beverages,Bangalore
O00709,C0422,2025-02-15,617.08,Packaged Grocery,Bangalore
O00710,C0423,2025-03-22,655.27,Bakery,Bangalore
O00711,C0423,2025-04-03,429.7,Fruits & Vegetables,Bangalore
O00712,C0423,2025-04-25,625.72,Fruits & Vegetables,Bangalore
O00713,C0423,2025-02-27,744.89,Fruits & Vegetables,Bangalore
O00714,C0423,2025-03-20,609.44,Staples,Bangalore
O00715,C0424,2025-02-09,492.12,Bakery,Hyderabad
O00716,C0424,2025-03-03,655.03,Dairy & Eggs,Hyderabad
O00717,C0424,2025-02-21,704.13,Packaged Grocery,Hyderabad
O00718,C0424,2025-03-22,615.74,Packaged Grocery,Hyderabad
O00719,C0425,2025-02-02,401.95,Packaged Grocery,Bangalore
O00720,C0425,2025-01-15,271.89,Beverages,Bangalore
O00721,C0425,2025-03-30,497.89,Beverages,Bangalore
O00722,C0425,2025-04-21,699.71,Bakery,Bangalore
O00723,C0425,2025-02-19,393.45,Staples,Bangalore
O00724,C0425,2025-01-08,724.14,Dairy & Eggs,Bangalore
O00725,C0426,2025-03-09,735.6,Beverages,Hyderabad
O00726,C0426,2025-02-14,471.05,Beverages,Hyderabad
O00727,C0426,2025-01-16,271.96,Dairy & Eggs,Hyderabad
O00728,C0426,2025-04-13,431.52,Bakery,Hyderabad
O00729,C0426,2025-04-06,648.9,Dairy & Eggs,Hyderabad
O00730,C0427,2025-03-06,740.32,Dairy & Eggs,Bangalore
O00731,C0427,2025-01-14,666.01,Staples,Bangalore
O00732,C0427,2025-04-11,626.73,Staples,Bangalore
O00733,C0427,2025-01-02,499.96,Fruits & Vegetables,Bangalore
O00734,C0427,2025-04-18,487.87,Packaged Grocery,Bangalore
O00735,C0428,2024-12-26,727.68,Beverages,Hyderabad
O00736,C0428,2025-02-06,429.44,Beverages,Hyderabad
O00737,C0428,2025-01-12,471.36,Dairy & Eggs,Hyderabad
O00738,C0428,2025-02-09,640.09,Beverages,Hyderabad
O00739,C0428,2025-02-07,594.96,Fruits & Vegetables,Hyderabad
O00740,C0428,2025-02-09,296.04,Fruits & Vegetables,Hyderabad
O00741,C0429,2025-03-07,411.69,Staples,Hyderabad
O00742,C0429,2025-02-22,457.84,Dairy & Eggs,Hyderabad
O00743,C0429,2025-03-21,520.61,Bakery,Hyderabad
O00744,C0429,2025-04-07,446.44,Bakery,Hyderabad
O00745,C0429,2025-04-21,457.32,Bakery,Hyderabad
O00746,C0429,2025-01-02,713.15,Fruits & Vegetables,Hyderabad
O00747,C0429,2025-01-20,453.31,Bakery,Hyderabad
O00748,C0430,2025-03-17,608.06,Packaged Grocery,Hyderabad
O00749,C0430,2025-01-08,395.03,Fruits & Vegetables,Hyderabad
O00750,C0430,2025-01-04,589.75,Dairy & Eggs,Hyderabad
O00751,C0430,2025-04-08,518.24,Packaged Grocery,Hyderabad
O00752,C0430,2025-03-22,768.14,Staples,Hyderabad
O00753,C0430,2025-03-03,538.99,Bakery,Hyderabad
O00754,C0430,2025-03-29,548.2,Bakery,Hyderabad
O00755,C0430,2025-01-21,436.02,Packaged Grocery,Hyderabad
O00756,C0431,2025-03-28,752.89,Bakery,Bangalore
O00757,C0431,2025-03-31,655.61,Beverages,Bangalore
O00758,C0431,2024-12-26,512.66,Dairy & Eggs,Bangalore
O00759,C0431,2024-12-31,548.99,Fruits & Vegetables,Bangalore
O00760,C0431,2025-03-17,617.82,Packaged Grocery,Bangalore
O00761,C0431,2025-01-17,587.97,Dairy & Eggs,Bangalore
O00762,C0432,2024-12-22,452.58,Fruits & Vegetables,Hyderabad
O00763,C0432,2025-01-22,693.71,Beverages,Hyderabad
O00764,C0432,2025-02-21,602.11,Dairy & Eggs,Hyderabad
O00765,C0432,2024-12-29,430.0,Packaged Grocery,Hyderabad
O00766,C0432,2025-03-30,604.16,Packaged Grocery,Hyderabad
O00767,C0432,2025-01-14,605.41,Fruits & Vegetables,Hyderabad
O00768,C0433,2025-01-08,300.85,Dairy & Eggs,Hyderabad
O00769,C0433,2025-02-04,443.77,Dairy & Eggs,Hyderabad
O00770,C0433,2025-01-31,626.79,Beverages,Hyderabad
O00771,C0433,2025-04-25,747.86,Staples,Hyderabad
O00772,C0433,2025-04-26,516.91,Dairy & Eggs,Hyderabad
O00773,C0434,2025-02-07,614.76,Staples,Bangalore
O00774,C0434,2025-02-02,483.62,Packaged Grocery,Bangalore
O00775,C0434,2025-03-02,765.65,Bakery,Bangalore
O00776,C0434,2025-03-24,436.9,Dairy & Eggs,Bangalore
O00777,C0434,2025-02-25,533.17,Beverages,Bangalore
O00778,C0434,2025-03-06,717.78,Beverages,Bangalore
O00779,C0435,2024-12-30,567.22,Packaged Grocery,Bangalore
O00780,C0435,2025-02-04,481.12,Packaged Grocery,Bangalore
O00781,C0435,2025-01-19,448.58,Fruits & Vegetables,Bangalore
O00782,C0435,2025-02-14,909.71,Staples,Bangalore
O00783,C0436,2025-02-01,518.68,Packaged Grocery,Hyderabad
O00784,C0436,2025-04-01,334.16,Dairy & Eggs,Hyderabad
O00785,C0436,2025-02-18,604.98,Beverages,Hyderabad
O00786,C0436,2025-03-05,323.87,Staples,Hyderabad
O00787,C0436,2025-03-16,499.15,Staples,Hyderabad
O00788,C0436,2025-02-21,406.05,Packaged Grocery,Hyderabad
O00789,C0436,2025-03-23,681.89,Staples,Hyderabad
O00790,C0437,2025-02-04,624.34,Staples,Bangalore
O00791,C0437,2025-03-21,479.31,Staples,Bangalore
O00792,C0437,2025-02-09,491.96,Staples,Bangalore
O00793,C0437,2025-03-04,475.85,Beverages,Bangalore
O00794,C0437,2025-03-11,709.77,Beverages,Bangalore
O00795,C0438,2025-02-27,644.42,Beverages,Bangalore
O00796,C0438,2025-01-21,646.85,Dairy & Eggs,Bangalore
O00797,C0438,2025-01-31,721.26,Dairy & Eggs,Bangalore
O00798,C0438,2025-03-14,476.81,Dairy & Eggs,Bangalore
O00799,C0439,2025-02-10,475.41,Packaged Grocery,Hyderabad
O00800,C0439,2025-02-25,660.38,Staples,Hyderabad
O00801,C0439,2025-02-10,471.13,Beverages,Hyderabad
O00802,C0439,2024-12-26,481.49,Dairy & Eggs,Hyderabad
O00803,C0439,2025-02-20,486.72,Fruits & Vegetables,Hyderabad
O00804,C0439,2025-01-04,517.81,Bakery,Hyderabad
O00805,C0440,2025-04-02,385.19,Bakery,Bangalore
O00806,C0440,2025-04-09,875.89,Packaged Grocery,Bangalore
O00807,C0440,2025-01-07,535.37,Bakery,Bangalore
O00808,C0440,2025-03-16,376.34,Staples,Bangalore
O00809,C0441,2025-03-30,571.27,Dairy & Eggs,Bangalore
O00810,C0441,2025-02-11,592.65,Fruits & Vegetables,Bangalore
O00811,C0441,2025-04-09,441.41,Beverages,Bangalore
O00812,C0441,2025-03-01,498.48,Bakery,Bangalore
O00813,C0441,2025-03-07,489.28,Fruits & Vegetables,Bangalore
O00814,C0442,2025-01-05,690.16,Packaged Grocery,Bangalore
O00815,C0442,2025-01-23,618.97,Staples,Bangalore
O00816,C0442,2025-04-29,512.4,Staples,Bangalore
O00817,C0442,2025-01-26,581.36,Packaged Grocery,Bangalore
O00818,C0442,2025-03-21,764.55,Dairy & Eggs,Bangalore
O00819,C0442,2025-04-16,460.99,Dairy & Eggs,Bangalore
O00820,C0443,2025-03-19,440.09,Beverages,Bangalore
O00821,C0443,2025-03-13,619.77,Bakery,Bangalore
O00822,C0443,2025-01-02,555.12,Bakery,Bangalore
O00823,C0443,2025-03-11,520.69,Dairy & Eggs,Bangalore
O00824,C0443,2025-04-04,834.36,Bakery,Bangalore
O00825,C0443,2025-04-23,493.96,Dairy & Eggs,Bangalore
